node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	49750.953125	78925.312500	5988.239258	11855.237305	0.000000	0.000000	624126.375000	-10658.507812	-9810.095703
1	57720.222656	39488.980469	7838.946289	9259.930664	0.000000	0.000000	624126.375000	-6819.639648	-5132.081055
2	34951.085938	75292.125000	5163.793457	11538.363281	0.000000	0.000000	624126.375000	-4997.676270	-4520.709961
3	87637.914062	63205.101562	8538.763672	9611.246094	0.000000	0.000000	624126.375000	-3540.205811	-3726.193848
4	109502.585938	-20219.279297	11584.686523	2352.535156	0.000000	0.000000	624126.375000	-2435.175781	-2779.248291
5	-131538.390625	53162.148438	-9630.810547	9059.612305	0.000000	0.000000	624126.375000	-2374.607178	-2374.809570
6	67283.250000	-17034.730469	10218.634766	3403.844238	0.000000	0.000000	624126.375000	-6907.537109	-7282.079590
7	56263.109375	-110512.023438	8223.765625	-6058.988281	0.000000	0.000000	624126.375000	-3622.036621	-4980.261230
8	-70057.007812	3552.279053	-7141.468750	6512.467285	0.000000	0.000000	624126.375000	-5623.730469	-3683.397705
9	-135158.390625	-20146.144531	-10647.644531	2901.536133	0.000000	0.000000	624126.375000	-1457.406982	-1331.766113
10	46559.730469	45577.347656	6696.677734	9313.211914	0.000000	0.000000	624126.375000	-4540.880371	-4317.374023
11	-5107.147461	100178.468750	1335.965088	12487.241211	0.000000	0.000000	624126.375000	-3434.032227	-3212.938232
12	-17204.408203	-39601.445312	-710.547302	-906.456726	0.000000	0.000000	624126.375000	-24365.228516	-16969.640625
13	32784.015625	-123801.750000	6330.662598	-7541.700195	0.000000	0.000000	624126.375000	-3870.018066	-3944.415527
14	-77671.531250	-28739.654297	-7655.470215	2878.061768	0.000000	0.000000	624126.375000	-4087.982422	-2538.967041
15	43862.089844	38784.503906	7561.505371	9737.226562	0.000000	0.000000	624126.375000	-2983.347168	-2581.919922
16	-83681.937500	-12507.319336	-8628.488281	4188.197754	0.000000	0.000000	624126.375000	-3376.559814	-2850.338867
17	2680.439209	132351.265625	1862.893921	13953.167969	0.000000	0.000000	624126.375000	-5201.647461	-5492.602539
18	-62425.656250	-23581.216797	-6762.105957	3511.098145	0.000000	0.000000	624126.375000	-4134.390137	-4345.258301
19	23197.214844	-67261.226562	7119.552246	-2562.805908	0.000000	0.000000	624126.375000	-6069.936523	-6989.053223
20	65880.218750	118809.125000	6387.742188	12605.825195	0.000000	0.000000	624126.375000	-4199.039551	-3882.166748
21	65897.523438	14683.594727	9887.148438	7266.330078	0.000000	0.000000	624126.375000	-3379.611572	-4308.928223
22	-100916.406250	-14532.139648	-9959.963867	4445.591309	0.000000	0.000000	624126.375000	-10386.921875	-7247.144531
23	68592.070312	-7799.275391	12015.953125	5463.393066	0.000000	0.000000	624126.375000	-9840.327148	-7216.506836
24	-56342.585938	32189.890625	-4664.702148	8181.444824	0.000000	0.000000	624126.375000	-6138.166504	-5342.941895
25	52243.800781	63131.707031	6644.423828	10098.750977	0.000000	0.000000	624126.375000	-4600.439453	-2931.927490
26	-17021.726562	-60968.875000	-579.389526	-1610.258057	0.000000	0.000000	624126.375000	-6778.295898	-6121.042480
27	82205.414062	83436.171875	7552.546387	10401.887695	0.000000	0.000000	624126.375000	-6664.808594	-7667.871094
28	-5921.550293	-13580.659180	5787.606445	5121.863770	0.000000	0.000000	624126.375000	-6598.882812	-6540.340820
29	80830.687500	45156.863281	8858.997070	8804.018555	0.000000	0.000000	624126.375000	-4879.455078	-4569.574707
30	110257.468750	2723.599121	11660.028320	3925.058594	0.000000	0.000000	624126.375000	-6302.858398	-7546.815430
31	-27189.503906	-134899.250000	-118.728416	-9351.759766	0.000000	0.000000	624126.375000	-7835.927734	-6990.308105
32	87391.414062	62670.769531	8134.284180	8741.066406	0.000000	0.000000	624126.375000	-10290.182617	-12295.235352
33	66567.382812	-86598.351562	9897.109375	-3387.274170	0.000000	0.000000	624126.375000	-6244.740234	-6268.520508
34	-66035.023438	13331.524414	-6676.723633	7106.465332	0.000000	0.000000	624126.375000	-6329.583496	-4729.243164
35	-49535.695312	81295.242188	-3180.211914	11871.591797	0.000000	0.000000	624126.375000	-3579.565918	-2989.285889
36	-7045.955566	-67436.890625	2605.326904	-3352.169922	0.000000	0.000000	624126.375000	-3863.436523	-3862.029541
37	12101.351562	95297.906250	2717.584229	12749.934570	0.000000	0.000000	624126.375000	-4266.071289	-3878.356689
38	32346.652344	-96738.054688	7840.638672	-4896.427734	0.000000	0.000000	624126.375000	-4785.930664	-4107.184570
39	-45944.917969	26578.978516	-4768.713379	8397.381836	0.000000	0.000000	624126.375000	-5379.347168	-3742.614258
40	76468.101562	83104.609375	7022.687988	10194.270508	0.000000	0.000000	624126.375000	-3108.589844	-3040.551514
41	10012.923828	-28835.013672	6224.804199	450.132690	0.000000	0.000000	624126.375000	-3830.670166	-3156.152588
42	-57501.367188	-42742.671875	-6681.291016	2311.111328	0.000000	0.000000	624126.375000	-3084.902344	-3317.201660
43	-115370.703125	76615.500000	-8161.921387	10446.001953	0.000000	0.000000	624126.375000	-6704.854004	-3614.926270
44	69135.765625	102229.093750	6288.737793	11284.297852	0.000000	0.000000	624126.375000	-5646.314453	-4402.925781
45	340.759064	70079.015625	1826.969727	12062.294922	0.000000	0.000000	624126.375000	-9741.970703	-7920.141602
46	19724.453125	133802.781250	3164.143311	13786.914062	0.000000	0.000000	624126.375000	-2956.898926	-2778.381592
47	82240.664062	-6378.160645	10416.101562	4103.186035	0.000000	0.000000	624126.375000	-2133.026367	-2570.926514
48	32213.181641	15084.029297	7368.721680	9593.866211	0.000000	0.000000	624126.375000	-5392.946289	-3498.528809
49	19347.746094	118325.593750	3058.115234	13150.685547	0.000000	0.000000	624126.375000	-3598.475586	-2043.104492
50	-36464.027344	45379.984375	-2673.309814	10277.097656	0.000000	0.000000	624126.375000	-4728.157715	-3877.282715
51	70734.335938	22542.078125	9246.063477	7453.241211	0.000000	0.000000	624126.375000	-4508.951660	-3759.280273
52	122866.945312	-31462.730469	12303.468750	1268.435303	0.000000	0.000000	624126.375000	-1795.630493	-3257.007812
53	-17451.003906	22545.439453	82.205482	11843.831055	0.000000	0.000000	624126.375000	-2214.388672	-2091.941406
54	9873.834961	34325.937500	4372.975586	11159.293945	0.000000	0.000000	624126.375000	-4424.445312	-2552.509521
55	-16758.839844	-21771.636719	-1562.357910	3366.957764	0.000000	0.000000	624126.375000	-9773.517578	-7470.524414
56	40869.574219	86255.328125	4635.052734	10733.585938	0.000000	0.000000	624126.375000	-15790.036133	-13759.699219
57	79206.500000	76002.601562	7620.293457	11017.324219	0.000000	0.000000	624126.375000	-3467.858643	-3269.246094
58	-63797.460938	77815.445312	-4120.909668	11285.594727	0.000000	0.000000	624126.375000	-4162.931152	-3408.986328
59	19664.722656	-126434.382812	5333.560547	-8645.560547	0.000000	0.000000	624126.375000	-4242.981934	-5821.791016
60	88230.937500	-80074.992188	10272.809570	-3073.153320	0.000000	0.000000	624126.375000	-1088.121460	-3011.748047
61	47050.097656	-13538.465820	10194.126953	4109.691895	0.000000	0.000000	624126.375000	-5126.046387	-4229.389648
62	124546.640625	27196.201172	11595.441406	5710.779785	0.000000	0.000000	624126.375000	-5089.674805	-5710.731445
63	87141.921875	42609.300781	9202.143555	7849.075195	0.000000	0.000000	624126.375000	-15827.138672	-14064.727539
64	-51868.648438	-30097.974609	-6430.497070	3102.611328	0.000000	0.000000	624126.375000	-4997.107422	-4484.409668
65	59321.687500	1373.801025	10756.006836	5802.261719	0.000000	0.000000	624126.375000	-5019.446289	-4822.462402
66	-102527.750000	-23954.402344	-9318.162109	3831.259033	0.000000	0.000000	624126.375000	-7763.645508	-5300.263184
67	-59026.464844	-62403.375000	-6214.138672	-1325.969482	0.000000	0.000000	624126.375000	-6113.022461	-4744.037598
68	64077.550781	40543.703125	8089.149414	8930.209961	0.000000	0.000000	624126.375000	-3962.400635	-4245.827148
69	81749.367188	-25100.392578	11533.424805	2437.927002	0.000000	0.000000	624126.375000	-4423.487305	-4459.223145
70	-34988.312500	-101183.765625	-3532.086182	-4976.000977	0.000000	0.000000	624126.375000	-2872.697266	-2167.539307
