node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	-7239.798340	-3772.287109	-1013.274963	-521.486145	0.000000	0.000000	7.125000	1553.467163	591.028137
1	-37.889748	-6309.270508	-20.790550	-1127.650146	0.000000	0.000000	7.125000	-61.479874	1392.391846
2	2975.534180	3522.744141	644.675903	903.596069	0.000000	0.000000	7.125000	-696.289429	-1044.976685
3	-5910.607910	267.316650	-1115.260376	143.757462	0.000000	0.000000	7.125000	1458.333252	99.422646
4	-3898.128906	-7004.583008	-603.576660	-1005.515381	0.000000	0.000000	7.125000	721.783081	1519.966797
5	7515.460938	-1768.997314	1084.852051	-234.920471	0.000000	0.000000	7.125000	-1809.828369	361.852905
6	4442.113281	-3905.154297	904.913635	-693.198059	0.000000	0.000000	7.125000	-1093.397705	777.330505
7	3770.122559	6913.706055	541.320496	979.234497	0.000000	0.000000	7.125000	-785.994507	-1646.332275
8	-1584.890137	2347.311523	-503.688019	995.702454	0.000000	0.000000	7.125000	416.603271	-659.170776
9	-4283.000977	630.211365	-1116.218750	296.032928	0.000000	0.000000	7.125000	1255.588013	-239.821991
10	2979.627686	-7626.185547	445.414612	-1026.388428	0.000000	0.000000	7.125000	-613.189453	1764.646973
11	2234.576904	-3506.019531	646.727905	-938.507141	0.000000	0.000000	7.125000	-726.282410	1053.320190
12	-683.060486	5111.008789	-106.594490	1156.083252	0.000000	0.000000	7.125000	136.171097	-1411.512817
13	-7346.398438	3532.681885	-948.236511	527.873291	0.000000	0.000000	7.125000	1617.998291	-573.764587
14	-3313.214600	-7142.916016	-477.637573	-1038.220581	0.000000	0.000000	7.125000	550.141052	1615.072144
15	-5819.060547	-3006.310059	-1036.266357	-474.460083	0.000000	0.000000	7.125000	1505.592407	477.570984
16	-3426.424561	2225.526855	-885.834229	692.396545	0.000000	0.000000	7.125000	1115.285767	-676.306458
17	-57.118473	7887.060547	-6.370466	1145.978271	0.000000	0.000000	7.125000	-38.637981	-1855.052246
18	-2430.108398	2207.867676	-710.509521	862.187500	0.000000	0.000000	7.125000	1055.053345	-899.736450
19	491.434692	1964.554199	343.295105	1096.516357	0.000000	0.000000	7.125000	-285.814911	-933.264465
20	4672.678711	-864.407959	1127.870605	-64.589378	0.000000	0.000000	7.125000	-1183.901001	168.712479
21	-7806.510742	-40.866657	-1145.988281	4.811828	0.000000	0.000000	7.125000	1770.289429	64.183456
22	4946.890625	4114.667969	823.831299	748.378296	0.000000	0.000000	7.125000	-1161.949585	-1064.494019
23	-733.516846	-5365.471191	-202.474930	-1146.249756	0.000000	0.000000	7.125000	220.170166	1327.136108
24	-1808.846680	4326.900391	-354.389771	1149.353027	0.000000	0.000000	7.125000	385.034790	-1363.655518
25	4419.382812	-5989.131836	666.866089	-879.453369	0.000000	0.000000	7.125000	-819.851562	1370.132568
26	4578.786621	-2193.382080	1015.070923	-377.324585	0.000000	0.000000	7.125000	-1238.392578	494.878082
27	-220.283905	-5293.336914	-93.041183	-1111.968506	0.000000	0.000000	7.125000	58.934097	1351.334839
28	-5506.350586	-694.468506	-1159.081909	-66.670959	0.000000	0.000000	7.125000	1436.601074	103.955261
29	-7600.802734	-622.751526	-1118.166748	-40.983009	0.000000	0.000000	7.125000	2702.334961	118.176750
30	973.672791	-5635.969238	157.077454	-1077.374756	0.000000	0.000000	7.125000	-124.724777	1328.473755
31	5389.161621	5689.369141	780.533203	887.631226	0.000000	0.000000	7.125000	-1068.348389	-1359.132080
32	6303.687012	-3124.082031	1058.481934	-475.194702	0.000000	0.000000	7.125000	-1429.799561	406.788727
33	5453.537598	-4102.154297	851.306274	-629.777100	0.000000	0.000000	7.125000	-1309.507568	841.362854
34	8251.500977	-1994.213379	1146.495239	-247.849060	0.000000	0.000000	7.125000	-1894.554932	341.736145
35	6040.709961	2854.562256	974.066650	578.096313	0.000000	0.000000	7.125000	-2070.415771	-1259.489502
36	6227.316406	5125.825195	830.872314	762.860291	0.000000	0.000000	7.125000	-1271.380859	-1083.864136
37	-4555.813965	2610.270020	-910.848999	605.966309	0.000000	0.000000	7.125000	1266.142456	-576.987244
38	2765.736816	3251.173584	677.235352	901.770996	0.000000	0.000000	7.125000	-789.345032	-947.848267
39	5820.812012	-6317.832520	757.837036	-815.087891	0.000000	0.000000	7.125000	-1076.799438	1116.616821
40	-1616.156250	3381.250977	-358.306641	1034.536377	0.000000	0.000000	7.125000	552.376587	-1006.608948
41	-4568.805176	-5159.588867	-768.488770	-800.938171	0.000000	0.000000	7.125000	874.017029	1248.176514
42	-6391.291504	2115.812744	-1020.848022	411.303162	0.000000	0.000000	7.125000	1645.776611	-422.769867
43	-1483.895020	-3897.730957	-451.437836	-1046.625732	0.000000	0.000000	7.125000	538.277893	929.083740
44	-6074.232422	-1650.298950	-1089.796387	-176.500412	0.000000	0.000000	7.125000	1753.936523	199.772461
