node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	-6825.988281	3672.901611	-1013.576416	534.510132	0.000000	0.000000	7.125000	1425.428955	-616.738098
1	1071.365845	6950.282227	131.357239	1111.089111	0.000000	0.000000	7.125000	4.595645	-1725.904785
2	-4519.408691	-6837.055176	-633.236694	-961.927979	0.000000	0.000000	7.125000	791.349060	1524.184204
3	-7224.018555	335.986633	-1121.439941	-27.797207	0.000000	0.000000	7.125000	2647.530273	34.716835
4	-5219.120605	2800.210449	-989.223633	522.636353	0.000000	0.000000	7.125000	1242.495972	-555.391296
5	674.434265	7311.803711	45.609589	1124.028809	0.000000	0.000000	7.125000	-12.466247	-1840.175537
6	4500.029785	6232.440430	622.366394	911.848755	0.000000	0.000000	7.125000	-892.728699	-1377.792114
7	2439.254639	5014.379395	458.552307	1007.558838	0.000000	0.000000	7.125000	-498.306244	-1188.977661
8	1213.329590	7374.988770	119.983566	1097.304077	0.000000	0.000000	7.125000	-114.556770	-1788.935181
9	-1212.523193	-6417.766113	-286.248718	-1105.915527	0.000000	0.000000	7.125000	178.348846	1498.952881
10	-1448.651123	8333.415039	-254.664871	1154.067627	0.000000	0.000000	7.125000	302.343811	-1883.666992
11	-3813.106689	-4151.413086	-744.110474	-894.566162	0.000000	0.000000	7.125000	738.648621	1069.507935
12	6259.330078	3175.520508	980.732361	498.508423	0.000000	0.000000	7.125000	-1458.842773	-464.766296
13	-1980.772949	-3871.568115	-599.205505	-985.520020	0.000000	0.000000	7.125000	422.740753	1061.129761
14	784.051025	-6394.011719	47.211426	-1156.982544	0.000000	0.000000	7.125000	-12.472261	1752.980835
15	5317.081543	1309.271729	1115.963013	247.091614	0.000000	0.000000	7.125000	-1339.187256	-283.854248
16	5918.035156	-1873.953247	1032.295654	-399.516754	0.000000	0.000000	7.125000	-1404.311401	449.286163
17	273.143616	-6990.485352	1.962900	-1130.911255	0.000000	0.000000	7.125000	-75.872726	1760.957764
18	-1396.604370	1574.975098	-884.139648	701.203735	0.000000	0.000000	7.125000	413.182770	-785.057922
19	1207.295654	2298.932617	401.206543	1091.990967	0.000000	0.000000	7.125000	-377.974609	-748.624634
20	-3770.249512	-6783.876465	-564.733093	-965.905029	0.000000	0.000000	7.125000	927.153198	1982.318726
21	909.947388	-7397.183594	104.166748	-1095.999634	0.000000	0.000000	7.125000	-251.285797	1799.019531
22	7398.970703	-3999.204590	960.923767	-617.721313	0.000000	0.000000	7.125000	-1672.974731	708.640686
23	5466.661133	758.982361	1135.153198	104.929008	0.000000	0.000000	7.125000	-1504.152832	-176.427094
24	-5841.211914	-4800.597656	-902.155151	-772.742432	0.000000	0.000000	7.125000	1292.425293	975.512268
25	2889.173584	1238.674561	1098.324951	304.740479	0.000000	0.000000	7.125000	-1037.089111	-278.299347
26	-4149.580078	6801.805664	-661.662415	949.564575	0.000000	0.000000	7.125000	738.285217	-1485.929688
27	4166.851562	-5937.592773	602.015747	-918.211426	0.000000	0.000000	7.125000	-760.915955	1284.379028
28	2234.591553	-6028.206543	353.199890	-1080.699219	0.000000	0.000000	7.125000	-413.796173	1505.215332
29	-1479.512695	-5997.322266	-350.194885	-1073.811523	0.000000	0.000000	7.125000	189.110138	1331.562500
30	-3847.117676	-5804.992188	-670.730835	-925.355042	0.000000	0.000000	7.125000	886.440247	1377.573730
31	3555.163574	-6116.934570	514.956360	-1023.759460	0.000000	0.000000	7.125000	-700.041687	1475.411255
32	37.426903	-4884.257324	16.043980	-1148.873169	0.000000	0.000000	7.125000	-16.832085	1187.976562
33	-4939.201660	6807.779785	-746.282104	920.386963	0.000000	0.000000	7.125000	819.777039	-1099.870361
34	4132.946777	3115.164551	901.185303	621.829834	0.000000	0.000000	7.125000	-1146.425659	-711.323120
35	901.874329	8000.205078	53.201622	1171.792725	0.000000	0.000000	7.125000	-67.829979	-1940.943848
36	3539.657959	-6724.585449	506.679871	-1014.147400	0.000000	0.000000	7.125000	-764.006714	1786.483276
37	7709.691406	2982.061523	1058.796997	387.961792	0.000000	0.000000	7.125000	-1822.475708	-413.674103
38	-3886.348145	5461.125000	-712.351868	878.022034	0.000000	0.000000	7.125000	774.144958	-1461.712524
39	-4815.511719	-1505.583008	-1100.484619	-405.294495	0.000000	0.000000	7.125000	1277.049438	310.234985
40	-7329.881836	5194.512695	-963.715210	663.059937	0.000000	0.000000	7.125000	1683.828857	-979.826355
41	6920.143066	-4013.370117	965.910767	-637.338562	0.000000	0.000000	7.125000	-1575.630737	674.818787
42	4808.475586	3859.130859	940.575806	705.788086	0.000000	0.000000	7.125000	-1302.564941	-801.356323
43	-3639.834961	-1224.924805	-1035.397217	-430.630585	0.000000	0.000000	7.125000	972.348083	326.019989
44	5513.538086	2208.599609	1040.657959	411.326294	0.000000	0.000000	7.125000	-1304.497803	-502.593567
45	978.319946	-6506.539551	114.109543	-1097.858521	0.000000	0.000000	7.125000	-283.303375	1590.661499
46	4790.250000	-3727.670898	856.575195	-742.514038	0.000000	0.000000	7.125000	-1005.934082	797.127136
