node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	-12655.035156	-94091.453125	435.181885	-19408.521484	0.000000	0.000000	655530.812500	-1333.326172	3367.533203
1	-103766.093750	148388.500000	-12128.176758	9388.350586	0.000000	0.000000	655530.812500	-10389.739258	19328.736328
2	-91282.523438	-37029.007812	-9446.098633	-13964.990234	0.000000	0.000000	655530.812500	-5586.109375	8142.194824
3	-161242.484375	58185.355469	-15497.306641	-1282.507446	0.000000	0.000000	655530.812500	-6822.698242	6464.937500
4	45557.253906	-17419.552734	12237.771484	-13946.896484	0.000000	0.000000	655530.812500	-944.510620	4218.823730
5	5363.898926	-116027.164062	1308.563477	-17663.533203	0.000000	0.000000	655530.812500	-4034.245605	7597.907715
6	39461.281250	105938.078125	10539.116211	5703.806641	0.000000	0.000000	655530.812500	126.125504	9351.815430
7	-12152.758789	-176012.375000	-94.892899	-19863.207031	0.000000	0.000000	655530.812500	-1758.211914	5273.788574
8	-88345.546875	-75346.398438	-7780.236328	-16600.050781	0.000000	0.000000	655530.812500	-2813.137939	3955.556396
9	141653.390625	-20690.564453	15923.379883	-9601.583984	0.000000	0.000000	655530.812500	-645.864075	9539.983398
10	-87923.578125	-38077.527344	-9778.945312	-14724.510742	0.000000	0.000000	655530.812500	-3747.273926	6900.723145
11	-188526.125000	58114.593750	-17128.955078	-793.206238	0.000000	0.000000	655530.812500	-6960.204102	5077.679688
12	-9644.259766	145659.812500	2384.989990	11610.505859	0.000000	0.000000	655530.812500	-1072.034302	15876.061523
13	-93336.085938	-11673.503906	-10695.818359	-11487.690430	0.000000	0.000000	655530.812500	-3035.293701	4755.337402
14	49473.546875	-69253.617188	8532.127930	-17498.267578	0.000000	0.000000	655530.812500	-1691.182251	7545.832520
15	-142960.562500	-105125.156250	-10476.150391	-14846.201172	0.000000	0.000000	655530.812500	-1045.263062	3677.476318
16	20059.517578	-70186.718750	5027.579102	-19022.755859	0.000000	0.000000	655530.812500	-1743.810791	6153.944824
17	-178554.406250	72078.890625	-16938.199219	588.271240	0.000000	0.000000	655530.812500	-18166.570312	14172.967773
18	26838.361328	-96614.804688	4404.228027	-17388.871094	0.000000	0.000000	655530.812500	-1632.486328	5325.923828
19	-37717.394531	-173961.687500	-2091.780273	-19116.757812	0.000000	0.000000	655530.812500	-2345.188477	6091.237305
20	21664.775391	142964.984375	7365.281250	9468.166992	0.000000	0.000000	655530.812500	621.211792	9861.167969
21	-43331.074219	-87194.679688	-3876.562500	-17904.134766	0.000000	0.000000	655530.812500	-5516.815918	12015.571289
22	34585.285156	166045.812500	8797.685547	11568.931641	0.000000	0.000000	655530.812500	498.760895	20462.255859
23	-32671.216797	178278.078125	-1151.717896	14255.717773	0.000000	0.000000	655530.812500	-3584.550293	21846.324219
