node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	505.756653	-1870.233643	54.199059	-576.452026	0.000000	0.000000	7.125000	-79.086220	593.085388
1	-2226.904785	2905.568359	-354.865631	445.955048	0.000000	0.000000	7.125000	443.794403	-713.108337
2	-2278.970215	-1137.604736	-469.527039	-301.344971	0.000000	0.000000	7.125000	694.347656	348.952209
3	-2713.553711	1580.733154	-505.674835	256.216553	0.000000	0.000000	7.125000	1273.914185	-423.752869
4	1380.102295	-666.522705	484.627747	-327.152771	0.000000	0.000000	7.125000	-480.120605	148.273560
5	-137.222137	-2617.716309	-46.433117	-525.637939	0.000000	0.000000	7.125000	-100.148125	891.210144
6	932.334167	2250.787354	239.122177	503.861084	0.000000	0.000000	7.125000	-231.088699	-645.877319
7	-632.427795	-2431.408936	-130.330780	-579.456909	0.000000	0.000000	7.125000	49.141396	1217.229370
8	-1707.591064	-1967.156738	-352.286896	-451.787659	0.000000	0.000000	7.125000	503.758057	551.495667
9	3638.730469	-1074.884888	545.278015	-211.622925	0.000000	0.000000	7.125000	-826.954590	-61.279011
10	-1769.142090	-567.711121	-503.206940	-309.629303	0.000000	0.000000	7.125000	495.913025	228.094269
11	-3470.428223	1677.692139	-538.889893	227.505859	0.000000	0.000000	7.125000	1083.633057	-364.649231
12	-189.365448	1537.564209	-154.746674	563.846008	0.000000	0.000000	7.125000	249.246964	-735.472229
13	-2214.602295	-344.217377	-510.212769	-184.226166	0.000000	0.000000	7.125000	716.151917	29.678986
14	1085.278076	-1345.242432	314.395996	-492.822845	0.000000	0.000000	7.125000	-345.805481	463.726959
15	-3161.521729	-2248.596436	-443.549561	-372.051575	0.000000	0.000000	7.125000	861.029602	543.931152
16	125.237793	-1415.123535	83.010040	-578.457275	0.000000	0.000000	7.125000	-147.599182	564.308716
17	-3629.145264	1804.642334	-512.643860	234.901611	0.000000	0.000000	7.125000	986.677856	-293.153229
18	980.405273	-2346.550049	183.584641	-501.448181	0.000000	0.000000	7.125000	-298.071136	703.227173
19	-574.262573	-1873.442261	-184.201248	-545.417114	0.000000	0.000000	7.125000	226.713043	1194.215210
