node	a_force.x	a_force.y	g_force.x	g_force.y	r_force.x	r_force.y	global_speed	move_node.x	move_node.y
0	-13516.775391	42464.386719	-4178.748535	4865.958984	0.000000	0.000000	533014.312500	875.983276	-1183.578125
1	7890.614746	-51967.996094	-2197.659424	-4109.946777	0.000000	0.000000	533014.312500	617.890320	-4348.634277
2	-27329.837891	-5572.700684	-5675.385254	665.744202	0.000000	0.000000	533014.312500	678.982605	-1116.409668
3	-20667.798828	12628.131836	-5797.609863	2698.673828	0.000000	0.000000	533014.312500	295.612640	-286.412201
4	5983.568848	-56687.511719	-3266.424561	-4160.341309	0.000000	0.000000	533014.312500	627.099548	-2893.849854
5	-20646.904297	-37694.460938	-5408.494629	-2276.156738	0.000000	0.000000	533014.312500	1778.281494	-3627.620605
6	5414.656250	51891.757812	-2104.511719	6006.171387	0.000000	0.000000	533014.312500	1402.277832	-482.398102
7	13186.858398	52358.964844	-1420.015869	6235.427246	0.000000	0.000000	533014.312500	771.376099	-677.049805
8	14337.929688	34013.710938	-1430.304688	5575.644043	0.000000	0.000000	533014.312500	705.560852	-770.228271
9	10421.094727	59573.968750	-1383.024536	6435.333008	0.000000	0.000000	533014.312500	859.038086	-331.574371
10	-31711.023438	28229.470703	-6021.437012	3590.937500	0.000000	0.000000	533014.312500	627.536743	-1808.182007
11	-10199.701172	-18369.126953	-5882.724609	-917.437622	0.000000	0.000000	533014.312500	280.348511	-2458.863281
12	57242.589844	-12.517502	3454.701660	2430.788818	0.000000	0.000000	533014.312500	7104.851562	-1462.337280
13	28835.310547	40036.050781	-2.303497	5323.317871	0.000000	0.000000	533014.312500	549.095276	-141.322311
14	-15019.456055	-10873.770508	-5716.903809	189.416275	0.000000	0.000000	533014.312500	-3.177218	-1091.921509
15	-43760.058594	-4531.524414	-6932.406250	815.908203	0.000000	0.000000	533014.312500	334.817871	-1011.831299
16	-9303.757812	37368.332031	-3461.515137	4736.806152	0.000000	0.000000	533014.312500	3277.207764	-1836.525879
17	-352.543396	-12863.302734	-4349.197266	-1089.155029	0.000000	0.000000	533014.312500	632.142029	-2187.065186
18	-19951.708984	30868.910156	-5405.744629	4061.455811	0.000000	0.000000	533014.312500	2017.287231	-753.700806
19	26394.156250	30872.216797	558.779907	4140.098633	0.000000	0.000000	533014.312500	3316.097168	-782.576355
20	18046.371094	-27933.119141	-1286.795288	-2631.905518	0.000000	0.000000	533014.312500	125.391159	-3477.366699
21	64171.867188	-8429.776367	3436.790039	1805.656250	0.000000	0.000000	533014.312500	7738.637695	-3216.591797
22	-49558.574219	21130.267578	-6903.899414	2854.103516	0.000000	0.000000	533014.312500	1268.424438	-2066.938477
23	-31168.513672	24267.386719	-6296.538574	3202.268555	0.000000	0.000000	533014.312500	1071.129028	-1639.111450
24	5262.984375	40195.890625	-2392.380371	5609.047852	0.000000	0.000000	533014.312500	1805.352051	-900.257202
25	19093.755859	14293.236328	-1508.135132	4301.498047	0.000000	0.000000	533014.312500	836.309448	-222.206589
26	17615.486328	50293.941406	-967.872864	5909.481934	0.000000	0.000000	533014.312500	2603.991699	-363.325287
27	49051.343750	20032.326172	2330.573730	3588.866455	0.000000	0.000000	533014.312500	1845.695679	-159.372025
28	-2656.828613	23624.646484	-4173.124512	4415.747070	0.000000	0.000000	533014.312500	1432.563110	-1709.451538
29	1118.464844	34644.128906	-3148.286377	5398.957520	0.000000	0.000000	533014.312500	2297.954834	-833.113403
30	-36281.628906	1140.393066	-6206.033691	1287.527710	0.000000	0.000000	533014.312500	1091.828979	-1770.909912
31	-38085.945312	507.866180	-6585.539551	1141.174561	0.000000	0.000000	533014.312500	1346.905762	-3072.155273
32	-17790.779297	18763.755859	-6081.182129	3608.978271	0.000000	0.000000	533014.312500	1797.598389	-1143.755615
33	41681.730469	31160.630859	1485.063599	4749.003418	0.000000	0.000000	533014.312500	1843.397705	-187.957382
34	-21201.070312	48027.996094	-5097.648438	5351.255859	0.000000	0.000000	533014.312500	1218.103027	-836.232849
35	-1282.827148	-42978.980469	-3479.095703	-3401.713135	0.000000	0.000000	533014.312500	1341.747070	-6015.513184
36	65314.996094	10383.912109	3163.586182	3158.194092	0.000000	0.000000	533014.312500	1929.338867	-239.557983
37	-8836.529297	-57932.878906	-3636.747070	-3946.038818	0.000000	0.000000	533014.312500	396.258698	-3559.301758
38	-20858.363281	18120.380859	-5701.920898	3032.738281	0.000000	0.000000	533014.312500	831.616882	-1329.286865
39	20394.021484	4335.353516	-1216.102539	2765.630371	0.000000	0.000000	533014.312500	575.215881	-1596.008789
40	4824.583496	-15370.962891	-2871.881348	-1672.591919	0.000000	0.000000	533014.312500	578.062378	-5701.618164
41	-45144.324219	-40822.820312	-6969.823242	-2238.873291	0.000000	0.000000	533014.312500	459.750946	-1726.585449
42	-7613.516602	-35384.792969	-4494.250977	-2985.295898	0.000000	0.000000	533014.312500	472.759308	-2019.083618
43	38909.609375	33855.441406	1170.732178	4832.315918	0.000000	0.000000	533014.312500	2196.253174	-307.110352
44	54307.722656	-16115.486328	2092.680664	498.696198	0.000000	0.000000	533014.312500	5708.155273	-2382.545654
45	-12527.068359	-55760.566406	-3954.054199	-4097.370605	0.000000	0.000000	533014.312500	152.093048	-2893.385986
46	58358.457031	19200.767578	3053.149658	3511.214600	0.000000	0.000000	533014.312500	1564.167847	119.602997
47	7205.690430	-24065.851562	-3378.989258	-2523.310059	0.000000	0.000000	533014.312500	556.157410	-2164.765869
48	-42974.500000	-12360.803711	-6957.838379	49.988319	0.000000	0.000000	533014.312500	604.599060	-2418.742920
49	-42429.152344	7624.743652	-6568.080566	1749.602539	0.000000	0.000000	533014.312500	1126.041626	-1942.825317
50	-43328.828125	6820.076172	-6912.706543	1659.761963	0.000000	0.000000	533014.312500	1482.218872	-1846.424561
51	12312.079102	-42141.628906	-1698.842285	-3907.006836	0.000000	0.000000	533014.312500	820.043396	-5133.005859
52	-34690.449219	-35725.066406	-5842.944336	-1808.989136	0.000000	0.000000	533014.312500	110.953613	-1961.383301
53	-21406.410156	-42098.824219	-5802.316406	-2771.151855	0.000000	0.000000	533014.312500	411.359344	-4262.750977
54	13534.060547	-43865.449219	-1809.151855	-3719.980469	0.000000	0.000000	533014.312500	695.531799	-3089.843018
55	48143.003906	-8650.519531	1709.535156	1348.712646	0.000000	0.000000	533014.312500	3499.962646	-1196.760010
56	-2060.296631	-48674.402344	-3303.585205	-3495.654785	0.000000	0.000000	533014.312500	331.754456	-3732.481934
57	15751.226562	46874.484375	-1233.997559	5782.081543	0.000000	0.000000	533014.312500	1447.581909	-680.196899
58	-33778.136719	-4109.733887	-6933.266113	1060.695312	0.000000	0.000000	533014.312500	719.631653	-1665.040039
59	13637.940430	-59360.933594	-1732.598755	-4514.499023	0.000000	0.000000	533014.312500	533.374268	-4323.882324
60	29692.400391	-56898.660156	-499.294098	-4608.422852	0.000000	0.000000	533014.312500	773.578918	-3159.186279
61	-23284.001953	26567.492188	-5404.230957	3718.235107	0.000000	0.000000	533014.312500	849.893250	-689.594910
62	24630.478516	49263.984375	-357.309631	2847.252930	0.000000	0.000000	533014.312500	1585.594482	2683.648926
63	-29233.507812	29851.507812	70.398170	1168.192749	0.000000	0.000000	533014.312500	-248.826202	341.308533
64	-15204.405273	-34663.402344	-4788.540527	-1754.433594	0.000000	0.000000	533014.312500	3080.597168	-541.262878
65	-2551.338867	-25094.005859	-4029.900879	-2868.820557	0.000000	0.000000	533014.312500	378.657623	-4653.739746
66	9375.865234	-50049.679688	-2031.774414	-4130.187988	0.000000	0.000000	533014.312500	826.467102	-2906.001709
67	6022.722656	23767.564453	-2112.541992	4968.236816	0.000000	0.000000	533014.312500	2026.891602	-1359.724487
68	-29150.802734	35533.644531	-5617.002441	3920.953613	0.000000	0.000000	533014.312500	732.539307	-1111.505981
69	20790.460938	-36714.394531	-1118.650879	-3326.290283	0.000000	0.000000	533014.312500	555.246765	-2173.984863
70	43813.484375	24061.054688	1778.544434	4364.374023	0.000000	0.000000	533014.312500	3547.721680	-9.612369
71	203.804703	-26432.552734	-3390.444336	-3531.645020	0.000000	0.000000	533014.312500	86.156982	-2702.196777
72	10884.363281	-48950.726562	-1469.861450	-3883.025879	0.000000	0.000000	533014.312500	70.434776	-2774.936523
73	-22200.126953	42980.304688	-4569.004395	4672.476562	0.000000	0.000000	533014.312500	1714.621216	-1141.521118
74	15042.785156	53794.085938	-1949.561890	6773.192383	0.000000	0.000000	533014.312500	542.356567	-348.378967
75	-35133.796875	-14283.903320	-6441.843262	-82.363403	0.000000	0.000000	533014.312500	600.178162	-2372.490967
76	46134.210938	-736.636414	2211.522461	2129.439209	0.000000	0.000000	533014.312500	2148.802979	-84.121101
77	-36256.851562	-6393.531738	-6172.782227	641.430054	0.000000	0.000000	533014.312500	613.779175	-1264.227539
78	-27710.375000	-20000.167969	-5810.749023	-568.039551	0.000000	0.000000	533014.312500	608.864441	-1895.229004
79	-11355.774414	-23650.865234	-5490.673340	-1773.913696	0.000000	0.000000	533014.312500	340.742035	-1894.504761
80	-13183.091797	38301.460938	-4213.428711	4410.847656	0.000000	0.000000	533014.312500	603.406921	-1287.171631
81	21233.898438	51078.988281	-538.056519	6204.652832	0.000000	0.000000	533014.312500	2182.078369	-182.832886
82	60063.335938	-36667.035156	1749.896118	-2564.649414	0.000000	0.000000	533014.312500	6040.630859	-3452.849121
83	5297.600098	-55423.542969	-2106.666748	-4228.650879	0.000000	0.000000	533014.312500	902.664307	-4578.559570
84	-31548.068359	-2540.398682	-6142.165039	894.005371	0.000000	0.000000	533014.312500	584.385376	-1439.868652
85	-26284.310547	40180.718750	-5031.726562	4379.883301	0.000000	0.000000	533014.312500	1308.943726	-925.950073
86	-21265.001953	3099.766602	-5272.285645	1311.640259	0.000000	0.000000	533014.312500	463.573730	-3181.022705
87	-14766.168945	18944.384766	-4596.624023	2986.434814	0.000000	0.000000	533014.312500	232.857697	-1708.759644
88	19613.781250	-22606.609375	-743.160889	-2438.243408	0.000000	0.000000	533014.312500	1405.278442	-7321.983398
89	40795.339844	-52320.085938	400.492462	-4232.446289	0.000000	0.000000	533014.312500	1386.436401	-4905.626953
